date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:54	1971/1971	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=PvCJ5xo7643RCdHO9vJ8utmXJkCsq5X0TBynH4Jc1EFNOL0eokXf-PHchabRF-MV2pjrJfEAquVk4bDmbB33IR1AJnqlzqZQGhGIJxB4IkkH_x9Zh49vEKQWH7dfu-iIaG_sMnUTJ5y8w2JqE0uM0JO4BbuUbl4CaUAUWh5ZARTdubvO0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource2f2a.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=x4growm4tE1xfqgq7CUmVsUnI-CbXa2N-c2_fNRwnEpvDP0BV-wXVIwtg-UArpbb2CDL-uqyWHg0pIMI2IqW_DG9HsBwwwsOkPeV5QgKyY9Yh5O4O982ECGyV1iNUPf_9TfsdN6N5kUDZgz-JeRM7Yx1qwU1&t=636040235083572431)
09:14:00	5375/5375	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=bNCE2rt8ebXsr_R057aOTNhUA4dD2-o_Bl_vPkvKc1oXaF_JgI0FMe1y6kE7En5Sd-RodMsVjUOlVPxvkfNmeetdO744sWjuVn4gLXo36zwi4RjmYDWqEkXU_Jx02ugkOB2tXDb04L70GMs0DgIbfBaDwgo1&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourced2f4.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=x4growm4tE1xfqgq7CUmVsUnI-CbXa2N-c2_fNRwnEpvDP0BV-wXVIwtg-UArpbb2CDL-uqyWHg0pIMI2IqW_DG9HsBwwwsOkPeV5QgKyY9Yh5O4O982ECGyV1iNUPf_9TfsdN6N5kUDZgz-JeRM7Yx1qwU1&t=636040235083572431)
09:14:01	1517/1517	---M--	200	added ('OK')	image/gif	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=WygGxP0zRGGFJ9-Rp0sp9PTVwq3sY3UwiW7hyHt4KfIzJT6cY2hJ_f4Nt5WBygUGTowHG6whnQ1bvSiyeDpIfJSTQ5PU83xoHZy27qFgJ8d_vMvCfW_vsD6LrjHJU7RvPNnlGHVQA-a9uMkL7BUzVW2ea_zBNDrGFSjy1xIr5-BrGVSy0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource1140.gif	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=x4growm4tE1xfqgq7CUmVsUnI-CbXa2N-c2_fNRwnEpvDP0BV-wXVIwtg-UArpbb2CDL-uqyWHg0pIMI2IqW_DG9HsBwwwsOkPeV5QgKyY9Yh5O4O982ECGyV1iNUPf_9TfsdN6N5kUDZgz-JeRM7Yx1qwU1&t=636040235083572431)
09:14:01	281/281	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=bpeQqJrYdJy6F4Uii82ZUoaIdSEO50WdZ_2REnQKZsAjE4w4XDGINzhjULm96h-jar4zdwK-GgrrptK0wExDj-o1Gu_O95Q2zodYN8Xf5-1Xjodqd3FB41zMFBGCumJ7Ii-kaB56jl_lLZUwD24O8n-ZFJD05HIU9uvyMYgy7Y0Ctg5D0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourceffb8.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=ytD-yNU6w7OB5aQbpzdcKJJ4smWyZMrK26w2o8npDQvDJ2icAgnw46NhWNMATnygLURPdF6r1twj4HqvCpovy2cbE23Jpa5bO0SD9RAs5_bYKKb1dSU8kaK__zLNU1OzkJIV0Q2&t=636040235083572431)
09:14:01	437/437	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=A3jY2HFSccKCwNn8A0xygeDtFE34Zfxa98XNWfaWGketVMTgmNs-4BXZFGc9fNhqNQPl2UAG91jctmn3ds1vCs-yfYAu0nGR8V2057on2XGB3korg4XR_PFuJZMpyeXlEjlBnQZeo18xWiz6Ynl2V9Itapr6LTvaxDD8lVtSEsFJiaYd0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourceae61.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=ytD-yNU6w7OB5aQbpzdcKJJ4smWyZMrK26w2o8npDQvDJ2icAgnw46NhWNMATnygLURPdF6r1twj4HqvCpovy2cbE23Jpa5bO0SD9RAs5_bYKKb1dSU8kaK__zLNU1OzkJIV0Q2&t=636040235083572431)
09:14:01	257/257	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=-cV5Q6oG74rRNdwks7BTOoLJkAUG8GEFEPV1Txnvvbb_7HV4V7b-xiyGbrMDTpFhj5rITh2DSgrMoj3L8tLZ24SICcHsgu9WCEs9xSxRMR19lB6_KlNfvtn8q05EHq7hhs4SjeMly6pLLbYQZVewIesNWQoYPxvB0H90ie6BXrljOiLw0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResourced9b6.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=ytD-yNU6w7OB5aQbpzdcKJJ4smWyZMrK26w2o8npDQvDJ2icAgnw46NhWNMATnygLURPdF6r1twj4HqvCpovy2cbE23Jpa5bO0SD9RAs5_bYKKb1dSU8kaK__zLNU1OzkJIV0Q2&t=636040235083572431)
09:14:05	339/339	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=J7aTouXiJZmIKBpGq5WJzLSLKt6x6fU8zojg3teDvORHTAevqevE-ETVR57vVHyKCNUJtVNovdjbYmREsBNP3xsDnLHH9vZz5Ay9_5NtNcdNcSjUftDtEgnl7Y66xya8E8qQHxGA5eHF2ZDscyMyJdjWM-HRYES3RiuJR5MaMpuUGt9w0&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource6fae.png	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=ytD-yNU6w7OB5aQbpzdcKJJ4smWyZMrK26w2o8npDQvDJ2icAgnw46NhWNMATnygLURPdF6r1twj4HqvCpovy2cbE23Jpa5bO0SD9RAs5_bYKKb1dSU8kaK__zLNU1OzkJIV0Q2&t=636040235083572431)
09:14:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:14:03%20GMT	http://icsse2017.hcmute.edu.vn/POST	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/POST.3d.delayed	(from http://icsse2017.hcmute.edu.vn/WebResource.axd?d=m-BGqXLvdmxbkGKJ0cdC31IEEQSwl8M48qzhTdLsvA4cQATMbLAUn5HThStArYaMS9SVdQ3Idd2S2XYrPm7fUFdO8YM1&t=635328605200000000)
09:14:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:14:03%20GMT	http://icsse2017.hcmute.edu.vn/Opera/	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Opera/index.html	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41)
09:14:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:14:10%20GMT	http://icsse2017.hcmute.edu.vn/MicrosoftAjaxWebForms.js	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/MicrosoftAjaxWebForms.3e.delayed	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41)
09:14:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:14:16%20GMT	http://icsse2017.hcmute.edu.vn/MicrosoftAjaxSerialization.js	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/MicrosoftAjaxSerialization.3f.delayed	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41)
09:14:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:14:20%20GMT	http://icsse2017.hcmute.edu.vn/MicrosoftAjaxNetwork.js	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/MicrosoftAjaxNetwork.40.delayed	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41)
09:14:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Mar%202017%2002:14:27%20GMT	http://icsse2017.hcmute.edu.vn/WebKit/	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebKit/index.html	(from http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41)
09:14:33	2926/2926	---M--	200	added ('OK')	image/png	etag:%22924580a590c2cf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bgsearch_phong.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bgsearch_phong.png	(from http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/main.css)
09:14:37	3354/3354	---M--	200	added ('OK')	image/png	etag:%22d5e180a590c2cf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bt_search.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bt_search.png	(from http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/main.css)
09:14:41	98815/98815	---M--	200	added ('OK')	image/jpeg	etag:%22edbe7ea590c2cf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bg_mn_phong.jpg	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bg_mn_phong.jpg	(from http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/main.css)
09:14:47	5759/5759	---M--	200	added ('OK')	image/png	etag:%22d2e4ae156dccf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bgtopic_phong.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bgtopic_phong.png	(from http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/main.css)
09:14:47	11825/11825	---M--	200	added ('OK')	image/png	etag:%221fa3a8e156dccf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bgtopic_phong_blue.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/bgtopic_phong_blue.png	(from http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/PhongBan/main.css)
09:14:51	5194/5194	---M--	200	added ('OK')	image/png	etag:%2258d5531ed5e2cf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_1.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_1.png	(from http://icsse2017.hcmute.edu.vn/CSS/mainPortlets.css)
09:14:51	5804/5804	---M--	200	added ('OK')	image/png	etag:%224c15771ed5e2cf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_2.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_2.png	(from http://icsse2017.hcmute.edu.vn/CSS/mainPortlets.css)
09:14:53	4888/4888	---M--	200	added ('OK')	image/png	etag:%224bb8321ed5e2cf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_3.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_3.png	(from http://icsse2017.hcmute.edu.vn/CSS/mainPortlets.css)
09:14:54	3472/3472	---M--	200	added ('OK')	image/png	etag:%22c42a18b779accf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/bg_img.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/bg_img.png	(from http://icsse2017.hcmute.edu.vn/CSS/mainPortlets.css)
09:14:54	4703/4703	---M--	200	added ('OK')	image/png	etag:%22d4d3e31dd5e2cf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_4.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/title_4.png	(from http://icsse2017.hcmute.edu.vn/CSS/mainPortlets.css)
09:14:57	2873/2873	---M--	200	added ('OK')	image/png	etag:%2291fa12b779accf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/arrow.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/arrow.png	(from http://icsse2017.hcmute.edu.vn/CSS/mainPortlets.css)
09:14:58	1737/1737	---M--	200	added ('OK')	image/gif	etag:%228ec5d72c6768d11:0%22	http://icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/loading.gif	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/loading.gif	(from http://icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/default.css)
09:14:58	1281/1281	---M--	200	added ('OK')	image/png	etag:%22be7fd32c6768d11:0%22	http://icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/bullets.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/bullets.png	(from http://icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/default.css)
09:15:04	824/824	---M--	200	added ('OK')	image/png	etag:%2298dd62c6768d11:0%22	http://icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/arrows.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/arrows.png	(from http://icsse2017.hcmute.edu.vn/Portlets/NivoSlider/CSS/themes/default/default.css)
09:15:05	7594/7594	---M--	200	added ('OK')	image/png	etag:%22c975c52c6768d11:0%22	http://icsse2017.hcmute.edu.vn/Portlets/MenuRad/Menu/rmSprite.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Portlets/MenuRad/Menu/rmSprite.png	(from http://icsse2017.hcmute.edu.vn/Portlets/MenuRad/Menu.Green.css)
09:15:14	20057/20057	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Jul%202016%2009:18:28%20GMT	http://icsse2017.hcmute.edu.vn/WebResource.axd?d=OQA9SKLQkupNLvFtvDx1sk1fhKUPmmwUGMU7pOH6oB0w7yyFgswKOcCC2pn9yXDxKKD_crpXE9jHm_BNRwH4VPp6JDsJYo3Hjau_3HjlqhosqkuaTFWGce4QtBSBXoLCc_a7WPwuVKoJsRpDGA5tk6qpejU1&t=636040235083572431	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/WebResource7391.css	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:08	26954/26954	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2021%20Mar%202017%2002:16:11%20GMT	http://icsse2017.hcmute.edu.vn/ScriptResource.axd?d=yyRNIFt3DgFj50bvy-AsAbYf9BFmFQTf3EJqZ_vbwkXTD8TBMkBklZBoTCYAC1cDX0-dJKMRmFzGiP2MTDnHj7SEh-cbt5uRS9UAwnREfVjgniOo7PY44Gld0d9cs67W6HZJvl-TdAsKEuBEC_nuyX7oLEU1&t=5b47876c	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/ScriptResourcecad0.js	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:11	1372/1372	---M-Z	200	added ('OK')	text/css	etag:%22731682c6768d11:0%22	http://icsse2017.hcmute.edu.vn/Modules/TopicArticleDisplay.css	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Modules/TopicArticleDisplay.css	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:15	34978/34978	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:11%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=07cabf23-9b06-4682-a475-e20690f532ba	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/indexb681.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:17	899339/899339	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2015%20Mar%202011%2000:00:00%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?_TSM_HiddenField_=RadScriptManager1_TSM&compress=1&_TSM_CombinedScripts_=%3b%3bSystem.Web.Extensions%2c+Version%3d4.0.0.0%2c+Culture%3dneutral%2c+PublicKeyToken%3d31bf3856ad364e35%3aen-US%3a509f92a1-e5fd-464f-a450-13846a6c973b%3aea597d4b%3ab25378d2%3bTelerik.Web.UI%2c+Version%3d2011.1.315.35%2c+Culture%3dneutral%2c+PublicKeyToken%3d121fae78165ba3d4%3aen-US%3ae4ca4719-c559-4761-8501-9be20bbda1fe%3a16e4e7cd%3a874f8ea2%3af7645509%3a24ee1bba%3af46195d3%3a19620875%3a490a9d4e%3abd8f85e4%3ae330518b%3a1e771326%3ac8618e41%3a11e117d7%3adc7e0bd%3a1569bb5f%3a63b115ed%3a30f1f089	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResourcea62a.js	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:18	799/799	---M--	200	added ('OK')	image/png	etag:%2254df949a75adcf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/tinkhac.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/tinkhac.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:19	79706/79706	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:12%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index50b6.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:20	2997/2997	---M--	200	added ('OK')	image/png	etag:%223355daf875adcf1:0%22	http://icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/guigopy.png	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/ImagesPortal/HomePage/guigopy.png	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:23	2699/2699	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:17:21%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=5d35104b-35b8-49a1-89ed-4432bc225bf1	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource7707.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=f9111384-c9ad-46ac-ba10-037bf3d691a4)
09:17:28	77228/77228	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:24%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index093c.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
09:17:28	2592/2592	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:17:26%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=676e6401-b6c4-4004-a8e0-9dada9cfd4c8	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource2f5c.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
09:17:29	2766/2766	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202017%2002:17:27%20GMT	http://icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource.axd?type=rca&guid=a3eba705-218f-4210-85c7-4904efadf83b	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Telerik.Web.UI.WebResource3e4f.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
09:17:30	34980/34980	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:27%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=e854dada-5ce1-4f57-91bf-50c720de96ef	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/indexeeda.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
09:17:31	98279/98279	---M--	200	added ('OK')	image/jpeg	etag:%228056e6f5d7d21:0%22	http://icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/hinh%20truong.jpg	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/Resources/Images/SubDomain/icsse2017/hinh%20truong.jpg	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=c8018710-9562-44c6-bef0-2a0f22e73f6b)
09:17:32	35006/35006	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:29%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=8fdb6e21-307c-4046-94ab-bd311a2a9930	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index032f.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
09:17:35	83413/83413	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:32%20GMT	http://icsse2017.hcmute.edu.vn/?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/index816d.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=dd21088d-cb55-4f9d-ac9c-73553c715cae)
09:17:40	34998/34998	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202017%2002:17:33%20GMT	http://icsse2017.hcmute.edu.vn/?TopicId=14491cca-f22a-4b92-82c3-a5bd7f2643eb	F:/WEB/cloud/Cloud/icsse2017.hcmute.edu.vn/indexb404.html	(from http://icsse2017.hcmute.edu.vn/Default.aspx?ArticleId=fc8c1223-a9d2-46b5-9db3-665c778f0ac9)
